Date,B1K,BHM,BMM,BMR,BMV,BMY,BND,BNQ,BO1,BOO,BQB,BTU,BTY,BXD,CFO,CIQ,CME,CPR,CQU,CTM,CYC,DBS,DCB,DDM,DHG,DID,DJN,DPI,DQV,DTM,DUY,DXO,DXZ,ENQ,EPX,EYT,FWO,GCV,GMU,GNH,GQI,HNH,HP1,HQU,IWO,JBH,JMV,JQM,KCI,KIY,MMD,NGH,NHS,NQM,NRH,OBC,ODN,OTU,PSH,PSJ,PTI,RBO,RCF,RVC,SFB,SID,SJP,SNE,TBS,TDH,TFL,THQ,THS,TIM,TLJ,TPM,TQL,TUP,TVO,TWX,TZE,UBI,UDM,UMT,UQN,UXF,WDY,XCD,XFT,XPS,XPX,XQM,YSP
2016-07-07,4.9,19.9,13.57,5.0,6.72,5.28409,15.0,5.24,23.059999,18.290001,9.50406,1.63,47.580002,1.315,9.55,19.08,5.8612,10.08,0.610053,6.77,12.67,12.28,72.5,8.72,8.69,5.23,30.25,121.830002,9.02,111.019997,31.620001,12.17,0.771219,66.730003,3.68868,9.33,2.91536,7.89916,30.629999,3.83,9.7,7.13,3.19287,5.47,4.16713,5.7377,6.4,2.93,23.3444,20.809999,12.01,20.860001,2.06,2.94,66.16999799999999,24.48,26.18,5.78,5.69,12.32,6.96,2.78,10.28,2.21469,61.490002,71.559998,47.380001,8.54,1.61827,5.07,15.0,4.83,5.49,21.68,2.47,16.889999,3.48,4.75,12.6056,6.48,7.11,4.39,11.8375,5.58,11.653,9.47,3.44,28.34,28.502501,6.7546,20.67,26.2015,16.9
2016-07-08,4.9,19.9,13.51,4.95,6.7,5.25484,15.1,5.24,23.120001,18.41,9.40444,1.62,47.220001,1.32,9.51,19.049999,5.91711,10.03,0.6248130000000001,6.77,12.75,12.19,72.410004,8.8,8.61,5.25,31.5,121.300003,9.0,110.489998,31.950001,12.19,0.781043,67.120003,3.71698,9.25,2.86628,7.908710000000001,30.709999,3.86,9.68,7.14,3.17291,5.42,4.18634,5.625,6.46,2.92,23.2456,20.799999,11.88,20.76,2.05,2.93,67.199997,24.43,26.120001,5.68,5.64,12.3,6.95,2.8,10.36,2.1849,62.330002,71.489998,48.299999,8.48,1.62808,5.11,15.23,4.82,5.45,21.35,2.44,16.99,3.62,4.76,12.5747,6.4,7.11,4.3,11.7494,5.59,11.6432,9.4,3.42,28.27,28.7729,6.92393,20.610001,26.2607,17.1
2016-07-11,4.95,19.98,13.65,5.03,7.04,5.34259,15.28,5.36,23.92,18.83,9.46422,1.63,47.77,1.39,9.75,19.6,6.00097,10.24,0.644492,7.02,12.9,12.44,74.099998,8.89,8.69,5.34,31.35,123.190002,9.0,112.010002,32.0,12.35,0.781043,68.33000200000001,3.72641,9.39,3.0037,8.07109,31.42,4.07,9.75,7.23,3.21283,5.57,4.25355,5.68647,7.16,2.95,23.551901,21.42,12.19,21.200001,2.1,2.98,68.970001,24.99,26.629999,5.78,5.68,12.57,6.9,2.84,10.45,2.23455,62.34,72.389999,49.52,8.61,1.72616,5.25,15.3,4.9,5.55,21.66,2.45,16.969998999999998,3.68,4.81,12.8527,6.54,7.18,4.3,11.8473,5.67,11.82,9.52,3.5,29.190001,29.1786,6.9992,21.309999,26.408701,17.34
2016-07-12,4.96,19.75,13.94,5.07,6.8,5.19635,15.46,5.4,24.200001,18.82,9.39448,1.62,47.98,1.4,9.8,19.93,6.0568800000000005,10.38,0.629732,7.04,12.88,12.41,74.5,8.9,8.8,5.34,31.84,124.43,8.89,112.550003,31.889999,12.56,0.781043,68.18,3.70755,9.32,2.88591,8.13795,31.85,4.17,9.73,7.24,3.19287,5.57,4.23434,5.68647,7.1,3.08,23.630899,21.620001,12.11,21.23,2.1,3.02,69.32,25.110001,26.18,5.74,5.66,12.88,6.8,2.93,10.44,2.26435,62.150002,72.089996,49.400002,8.47,1.7065400000000002,5.21,15.7,4.89,5.61,21.49,2.43,16.92,3.64,4.7,12.8012,6.46,7.08,4.4,11.7592,5.67,11.7414,9.34,3.48,29.379999,29.0861,7.10268,21.200001,26.4482,17.200001
2016-07-13,5.03,19.85,13.76,5.1,6.96,5.1476,15.48,5.5,24.5,19.200001,9.36459,1.645,48.080002,1.42,9.86,20.58,6.07552,10.44,0.639572,7.32,12.81,12.12,74.889999,8.91,8.88,5.32,31.9,124.290001,8.94,111.239998,32.029999,12.63,0.7859550000000001,67.470001,3.81132,9.29,2.86628,8.195260000000001,32.189999,4.4,9.76,7.25,3.21283,5.54,4.18634,5.77869,7.2,3.13,23.216,22.0,12.2,21.309999,2.09,3.03,71.33000200000001,25.34,26.200001,5.7,5.74,13.42,6.99,2.99,10.62,2.28421,62.400002,71.199997,50.779999,8.49,1.71635,5.22,15.6,4.89,5.55,21.530001,2.47,17.16,3.56,4.8,12.9866,6.46,7.01,4.41,11.6025,5.68,11.7414,9.22,3.45,29.52,28.8512,7.394310000000001,21.34,26.684999,17.360001
2016-07-14,5.06,20.0,13.72,5.1,6.95,5.1476,15.55,5.6,24.75,19.0,9.37455,1.655,48.650002,1.43,9.86,20.34,6.10348,10.41,0.619893,7.85,12.83,12.17,75.610001,8.93,8.93,5.43,32.240002000000004,126.0,8.91,112.839996,32.560001,12.61,0.790867,68.33000200000001,3.82075,9.37,2.8761,8.18571,31.98,4.22,9.73,7.26,3.26271,5.56,4.24395,5.84016,7.28,2.85,23.462999,21.709999,12.31,20.98,2.11,3.04,71.25,25.67,25.299999,5.63,5.69,12.83,6.98,3.02,10.66,2.26435,62.5,72.599998,50.200001,8.53,1.6967299999999998,5.22,15.79,4.91,5.56,21.9,2.51,17.23,3.53,4.75,13.1102,6.25,7.1,4.47,11.5633,5.75,11.8397,9.57,3.49,29.799999,29.036301,7.19675,21.469999,26.3988,17.0
2016-07-15,5.1,19.99,13.74,5.15,6.81,5.15735,15.62,5.62,24.85,19.15,9.28489,1.67,48.830002,1.455,9.96,20.370001,6.20598,10.46,0.605133,8.25,12.95,12.18,75.940002,8.96,9.05,5.37,33.18,124.769997,8.9,113.260002,32.5,12.63,0.79578,68.269997,3.89623,9.17,2.8172,8.15705,32.290001000000004,4.23,9.46,7.22,3.20285,5.54,4.23434,5.88115,7.21,2.9,23.334499,21.75,12.27,21.370001,2.14,3.07,71.989998,25.91,24.469999,5.48,5.78,12.78,6.98,3.07,10.76,2.29414,62.369999,72.959999,50.549999,8.51,1.6771200000000002,5.16,15.97,4.79,5.6,21.809999,2.5,17.139999,3.45,4.77,13.1823,6.55,7.05,4.49,11.671,5.75,11.7709,9.62,3.43,30.110001,29.107401,7.2532,21.530001,26.3298,16.92
2016-07-18,5.12,20.08,14.17,5.15,6.81,5.26459,15.77,5.64,24.959999,19.4,9.35463,1.69,49.0,1.46,10.01,20.219999,6.25257,10.42,0.605133,8.23,13.11,12.18,76.099998,9.01,9.06,5.42,33.259998,124.739998,8.78,113.849998,32.400002,12.78,0.79578,69.889999,3.87736,9.32,2.83683,8.1475,31.92,4.12,9.53,7.3,3.24276,5.58,4.24395,5.90164,7.08,2.93,23.9569,21.870001,12.45,21.66,2.15,3.12,72.550003,25.940001,24.530001,5.46,5.83,12.91,7.25,3.09,10.91,2.33386,62.990002,73.980003,50.139999,8.59,1.6869299999999998,5.22,16.15,4.87,5.73,21.85,2.52,17.34,3.53,4.85,13.2647,6.42,7.11,4.53,11.72,5.78,11.9183,9.76,3.47,30.299999,29.271099,7.413130000000001,21.950001,26.497499,16.9
2016-07-19,5.03,20.51,14.37,5.09,6.84,5.23534,15.46,5.72,24.99,19.530001,9.42437,1.7,48.650002,1.395,9.84,19.83,6.17802,10.28,0.6248130000000001,8.1,13.15,12.14,76.019997,9.09,9.01,5.5,33.290001000000004,124.879997,8.82,114.629997,32.349998,12.84,0.800692,71.760002,3.90566,9.36,2.7583,8.233460000000001,32.110001000000004,4.06,9.49,7.38,3.25274,5.6,4.25355,5.94262,6.9,2.9,24.460699,21.99,12.46,21.67,2.17,3.0,72.730003,25.950001,24.129999,5.31,5.87,12.92,7.35,3.08,10.73,2.3040700000000003,63.0,74.160004,48.990002,8.76,1.6722099999999998,5.2,16.08,4.94,5.76,21.77,2.57,17.25,3.53,4.88,13.2544,6.37,7.15,4.6,11.8767,5.78,11.9478,9.71,3.5,30.02,29.4277,7.2532,22.200001,26.842899,17.0
2016-07-20,5.0,20.440001,14.9,5.1,7.11,5.37183,15.52,5.77,25.23,19.049999,9.59373,1.72,49.34,1.375,9.87,19.25,6.20598,10.27,0.614973,8.11,13.2,12.5,76.760002,9.08,9.05,5.53,26.959999,125.370003,9.1,117.010002,32.52,12.9,0.805604,73.349998,3.82075,9.43,2.70922,8.214360000000001,32.119999,4.0,9.55,7.49,3.26271,5.63,4.33036,5.99385,6.87,2.9,24.6682,21.790001,12.51,22.309999,2.21,3.01,73.239998,26.110001,24.299999,5.33,5.87,12.91,7.33,3.13,10.96,2.3438,64.809998,76.589996,48.0,8.8,1.6673099999999998,5.3,16.42,4.98,5.82,22.24,2.57,17.290001,3.59,4.86,13.3883,6.37,7.36,4.67,12.0627,5.83,12.1639,9.94,3.58,30.379999,29.8262,7.206160000000001,22.52,26.9811,18.110001
2016-07-21,5.11,20.450001,14.75,5.18,7.22,5.4303300000000005,15.56,5.82,25.42,19.27,9.63358,1.72,48.889999,1.355,10.0,19.26,6.29916,10.59,0.619893,7.98,13.41,12.5,77.029999,9.14,9.08,5.53,27.860001,129.660004,9.19,119.110001,32.400002,12.95,0.815429,72.449997,3.80189,9.46,2.60125,8.27167,32.790001000000004,4.06,9.57,7.47,3.30262,5.63,4.435980000000001,6.02459,6.8,2.96,24.52,21.76,12.99,22.35,2.19,3.01,74.050003,26.24,23.57,4.91,5.9,13.25,7.41,3.1,11.12,2.41332,64.949997,77.08000200000001,48.52,8.83,1.50548,5.26,16.200001,4.99,5.86,22.620001,2.61,17.43,3.55,4.9,13.3471,6.5,7.4,4.69,12.1312,5.83,12.213,9.92,3.55,30.6,29.918699,7.375489999999999,22.66,27.2377,18.290001
2016-07-22,5.14,20.34,14.81,5.13,7.22,5.47907,15.3,5.77,25.309999,19.24,9.70331,1.74,48.900002,1.35,9.94,19.299999,6.2712,10.55,0.614973,8.0,13.38,12.49,77.139999,8.85,9.17,5.51,27.540001,128.850006,9.18,119.010002,32.57,12.85,0.815429,71.699997,3.79245,9.49,2.71904,8.25257,31.860001,4.05,9.81,7.45,3.3225800000000003,5.57,4.38797,6.02459,7.02,2.89,24.0853,21.950001,13.08,22.299999,2.18,3.01,73.800003,26.059999,24.049999,4.79,5.99,13.22,7.32,3.01,11.03,2.38352,64.25,77.459999,48.349998,8.84,1.58885,5.26,16.23,4.98,5.8,22.629999,2.61,17.34,3.59,4.83,13.3574,6.44,7.45,4.66,12.1802,5.8,11.9772,9.84,3.5,30.52,29.7479,7.57305,22.450001,26.941601,18.02
2016-07-25,5.13,20.42,14.83,5.21,7.22,5.48882,15.42,5.88,25.440001,19.459999,9.8129,1.745,48.939999,1.315,10.17,19.24,6.32711,10.61,0.605133,8.01,13.59,12.56,77.550003,9.1,9.33,5.54,27.67,129.300003,9.16,120.860001,32.669998,13.08,0.8301649999999999,74.18,3.85849,9.6,2.65033,8.34808,31.299999,4.05,9.93,7.46,3.3225800000000003,5.57,4.4455800000000005,6.03484,6.89,2.89,24.292801,22.26,13.2,22.790001,2.2,2.99,73.809998,26.200001,23.42,4.73,5.94,13.45,7.27,3.01,11.13,2.43318,64.550003,78.75,48.139999,8.83,1.57414,5.25,16.49,4.98,5.89,23.040001,2.61,17.48,3.65,4.67,13.4809,6.59,7.49,4.75,12.2194,5.82,12.1148,9.97,3.52,30.709999,30.068199,7.36609,24.299999,26.990999,18.74
2016-07-26,5.16,20.469999,15.35,5.09,7.17,5.527819999999999,15.38,5.83,25.66,19.459999,9.8129,1.755,48.799999,1.295,10.11,19.26,6.37371,10.55,0.595294,8.05,13.6,12.43,78.0,9.06,9.33,5.56,28.02,129.809998,8.96,119.470001,32.52,13.04,0.8350770000000001,74.610001,3.86792,9.64,2.61106,8.43405,31.030001,4.12,9.86,7.52,3.3225800000000003,5.6,4.49359,6.10656,6.69,2.88,24.865801,22.530001,13.25,22.690001,2.18,3.12,73.75,26.389999,22.879999,4.73,5.78,13.72,7.19,3.03,11.18,2.43318,63.380001,78.150002,48.68,8.66,1.54962,5.35,16.41,5.0,5.89,22.93,2.61,17.68,3.69,4.56,13.7178,6.45,7.5,4.77,12.19,5.77,12.331,9.85,3.53,30.870001,30.310101,7.149710000000001,23.5,26.764,18.84
2016-07-27,5.18,20.15,15.3,5.09,7.22,5.59607,15.25,5.82,25.690001,19.52,9.68339,1.73,48.880001,1.345,10.13,19.860001,6.41098,10.55,0.595294,8.23,13.43,12.51,77.940002,9.04,9.33,5.54,28.4,129.619995,8.88,117.860001,32.59,13.0,0.825253,74.33000200000001,3.91509,9.59,2.66014,8.56777,31.15,4.41,9.87,7.51,3.29265,5.6,4.50319,6.14754,6.84,2.91,24.6978,22.18,13.34,22.450001,2.18,3.05,73.800003,26.370001,23.59,4.71,5.81,13.89,7.17,3.02,11.11,2.48284,63.009998,77.91999799999999,49.599998,8.72,1.55452,5.33,16.440001000000002,5.0,5.89,22.799999,2.6,17.35,3.65,4.56,13.8723,6.63,7.49,4.8,12.19,5.73,12.3113,9.86,3.47,30.92,30.246099,7.027419999999999,23.42,26.773899,18.719999
2016-07-28,5.14,20.139999,15.58,5.04,7.26,5.59607,15.28,5.84,25.77,19.16,9.68339,1.74,49.540001,1.33,10.08,19.969999,6.40166,10.52,0.575615,8.47,13.43,12.52,77.800003,9.16,9.34,5.58,28.74,130.330002,9.0,117.5,32.43,13.04,0.8301649999999999,74.230003,3.9434,9.72,2.77794,8.54867,31.5,4.62,9.99,7.59,3.29265,5.6,4.5608,6.14754,7.0,2.92,25.083099,22.1,13.38,22.469999,2.21,3.06,74.800003,26.379999,24.74,5.04,5.68,14.32,7.1,3.07,10.98,2.4729,63.900002,77.699997,50.639999,8.61,1.64769,5.37,16.549999,5.04,5.89,22.709999,2.58,17.290001,3.68,4.46,13.7899,6.69,7.51,4.86,12.2389,5.74,12.4882,9.83,3.49,30.809999,30.473801,6.98038,23.4,26.754101,18.620001
2016-07-29,5.2,20.58,15.94,5.1,7.33,5.67406,15.02,5.81,25.84,19.370001,9.67342,1.77,49.700001,1.325,10.15,19.52,6.40166,10.56,0.546096,8.45,13.45,12.71,77.349998,9.22,9.5,5.58,29.24,132.729996,8.88,118.0,33.16,13.1,0.83999,75.199997,3.93396,9.77,2.76812,8.7397,32.189999,4.43,9.93,7.54,3.29265,5.61,4.64722,6.18852,7.02,2.87,25.626499,21.799999,13.41,22.84,2.2,3.07,74.389999,26.540001,25.0,5.27,5.5,14.15,7.09,3.16,10.97,2.53249,65.269997,78.790001,49.560001,9.2,1.68202,5.3,16.700001,5.04,5.92,22.98,2.62,17.43,3.75,4.39,13.8311,6.85,7.56,4.89,12.2977,5.77,12.6061,9.65,3.46,31.09,30.552099,6.94275,23.41,26.1817,18.73
2016-08-01,5.2,20.68,16.0,5.22,7.31,5.70331,15.08,5.92,25.780001,19.370001,9.60369,1.78,49.82,1.35,10.16,19.67,6.42962,10.55,0.560855,8.53,13.42,12.62,77.980003,9.27,9.58,5.65,29.16,131.440002,8.91,117.589996,34.099998,13.26,0.849814,75.110001,4.0,9.79,2.83683,8.65373,31.99,4.47,10.06,7.59,3.2826699999999995,5.63,4.62801,6.25,7.11,2.9,25.547501,21.700001,13.55,23.059999,2.23,3.08,74.58000200000001,26.700001,25.33,5.31,5.7,14.33,7.29,3.17,11.13,2.56229,62.860001,78.809998,49.700001,9.22,1.7604799999999998,5.34,16.629998999999998,5.08,5.95,23.09,2.66,17.68,3.73,4.49,13.9032,6.92,7.57,4.87,12.2781,5.73,12.3604,9.58,3.5,31.1,30.6019,7.14031,23.57,26.684999,18.950001
2016-08-02,5.14,20.77,15.55,5.17,7.27,5.68381,15.3,5.88,25.73,19.200001,9.53395,1.78,49.939999,1.33,9.84,19.24,6.41098,10.38,0.531337,8.24,13.15,12.51,77.589996,9.16,9.35,5.54,29.440001,130.860001,8.84,117.779999,32.98,13.28,0.844902,73.400002,3.9717,9.66,2.8761,8.60598,31.879999,4.42,9.96,7.49,3.25274,5.56,4.61841,6.20902,6.84,2.87,25.4783,21.950001,13.53,23.09,2.19,3.06,74.589996,26.59,24.870001,5.11,5.48,14.27,7.15,3.21,10.94,2.58215,61.139999,77.360001,49.41,9.27,1.7310599999999998,5.3,16.34,5.02,5.95,22.709999,2.64,17.530001000000002,3.67,4.23,13.8414,6.67,7.46,4.89,12.0823,5.73,12.3211,9.43,3.43,30.83,30.608999,6.79223,23.629999,26.092899,18.76
2016-08-03,5.06,20.620001,15.59,5.03,7.33,5.69356,15.09,5.78,25.23,18.98,9.29486,1.74,48.759998,1.33,9.55,19.09,6.32711,10.15,0.5165770000000001,8.09,12.94,12.3,76.029999,9.09,8.9,5.51,30.07,130.050003,8.66,116.800003,32.619999,13.15,0.83999,72.870003,3.92453,9.6,2.90554,8.54867,31.200001,4.41,9.9,7.31,3.29265,5.51,4.51279,6.14754,6.77,2.79,25.004101,21.68,13.18,22.9,2.13,3.02,73.489998,25.84,25.700001,5.28,5.33,14.24,7.16,3.14,10.74,2.57222,61.139999,76.089996,49.419998,9.14,1.81933,5.24,16.02,4.94,5.94,22.59,2.61,17.48,3.58,4.3,13.6045,7.18,7.37,4.85,11.9158,5.7,12.4587,9.38,3.38,30.059999,30.2817,6.51,23.370001,26.092899,18.620001
2016-08-04,5.05,20.65,15.6,5.01,7.36,5.70331,15.1,5.87,25.200001,19.040001,9.29486,1.73,48.830002,1.355,9.62,19.309999,6.38302,10.3,0.541176,8.0,12.83,12.34,75.660004,9.2,8.93,5.53,30.75,127.349998,8.82,114.75,32.709999,13.09,0.8350770000000001,74.230003,4.22642,9.75,2.85646,8.62508,30.860001,4.32,9.87,7.38,3.29265,5.52,4.46479,6.13729,6.82,2.84,25.0634,21.639999,13.37,23.450001,2.15,3.03,74.010002,25.9,25.24,5.19,5.46,14.69,7.27,3.14,10.86,2.59208,60.189999,75.790001,48.619999,9.11,1.7604799999999998,5.26,16.09,5.0,5.98,22.299999,2.6,17.34,3.58,4.59,13.6972,7.28,7.37,4.84,11.9158,5.7,12.5275,9.34,3.38,30.110001,30.302999,6.77341,23.57,26.280399,18.74
2016-08-05,5.12,20.41,15.43,5.15,7.31,5.70331,15.14,5.92,25.25,19.129999,9.22512,1.73,48.939999,1.365,9.73,20.030001,6.37371,10.26,0.5362560000000001,8.06,12.95,12.36,76.150002,9.25,9.08,5.53,30.5,129.179993,8.83,114.690002,32.740002000000004,13.18,0.844902,74.510002,4.48113,9.62,2.92518,8.61553,31.67,4.56,9.89,7.34,3.25274,5.45,4.5224,6.12705,6.94,2.77,25.488199,21.23,13.47,23.34,2.13,3.05,75.300003,25.870001,25.690001,5.25,5.63,14.58,7.25,3.14,11.06,2.63181,60.200001,76.18,49.52,9.12,1.78991,5.21,16.049999,4.96,5.96,22.4,2.6,17.299999,3.54,4.66,13.8929,7.64,7.31,5.05,11.8375,5.66,12.3703,9.31,3.35,30.190001,30.125099,7.05564,23.41,26.537001,18.870001
2016-08-08,5.15,20.51,15.73,5.4,7.41,5.71306,15.38,5.96,25.700001,19.870001,9.26497,1.745,49.439999,1.375,10.15,20.48,6.45757,10.5,0.551016,8.44,12.97,12.37,77.199997,9.26,9.14,5.5,31.58,128.589996,8.92,115.160004,33.299999,13.29,0.849814,75.25,4.71698,9.57,2.7583,8.76835,33.400002,4.67,9.84,7.32,3.29265,5.44,4.62801,6.17828,6.96,2.77,26.2983,21.200001,13.5,23.74,2.14,3.06,77.480003,26.24,24.610001,4.94,5.66,14.88,7.39,3.19,11.35,2.69139,60.200001,75.290001,50.119999,9.15,1.6771200000000002,5.21,16.08,4.96,5.97,22.030001,2.57,17.379998999999998,3.52,4.68,14.1298,7.85,7.32,5.14,11.8179,5.61,12.5471,9.31,3.33,30.440001,30.274599,7.19675,23.4,27.0502,19.08
2016-08-09,5.17,20.360001,15.41,5.4,7.35,5.60581,15.2,5.92,26.440001,20.15,9.19523,1.73,49.52,1.345,10.54,20.59,6.46689,10.78,0.541176,8.2,12.93,12.54,78.410004,9.1,9.07,5.48,31.07,125.0,8.95,113.989998,34.040001000000004,13.22,0.849814,74.900002,4.74528,9.47,2.69941,8.78745,33.32,4.68,9.86,7.34,3.2228,5.42,4.64722,6.20902,6.9,2.83,26.3081,20.9,13.3,24.02,2.1,3.04,78.050003,26.82,24.42,4.84,5.59,14.7,7.49,3.17,11.25,2.79071,59.52,74.550003,50.900002,9.19,1.63789,5.13,15.76,4.87,5.86,21.790001,2.54,17.18,3.51,4.76,14.2225,7.99,7.31,5.11,11.6515,5.65,12.4096,9.17,3.34,30.99,30.231899,7.290830000000001,23.200001,27.336399,19.040001
2016-08-10,5.17,19.58,15.25,5.62,7.36,5.70331,15.15,5.87,26.75,19.629999,9.18527,1.715,49.610001,1.33,10.57,20.440001,6.40166,10.7,0.531337,8.02,12.98,13.02,77.400002,9.11,9.1,5.54,30.42,134.509995,9.74,115.43,33.959999,13.15,0.8350770000000001,74.440002,4.85849,9.44,2.76812,8.81611,32.970001,4.58,9.96,7.4,3.2228,5.46,4.68562,6.14754,6.84,2.87,26.130301,20.91,13.22,24.209999,2.11,3.03,78.150002,26.83,25.459999,4.87,5.51,14.48,7.39,3.16,11.15,2.75098,57.290001,75.220001,50.57,9.15,1.69183,5.15,15.79,4.89,5.83,21.940001,2.54,16.950001,3.53,4.68,14.1401,8.0,7.39,4.93,11.5731,5.6,12.3801,9.16,3.35,30.809999,30.082399,7.26261,23.1,27.1982,19.040001
2016-08-11,5.1,19.299999,15.49,5.89,7.44,5.77155,15.07,5.65,26.48,19.49,9.11553,1.69,49.599998,1.33,10.51,20.25,6.39234,10.52,0.5362560000000001,8.11,13.07,13.41,75.949997,9.11,9.15,5.56,31.34,136.160004,9.83,115.57,33.880001,13.22,0.8350770000000001,75.370003,4.83019,9.46,2.64051,8.95938,33.34,4.52,10.07,7.45,3.2228,5.48,4.82005,6.19877,6.93,2.84,26.6737,21.16,13.24,25.959999,2.1,3.05,77.199997,26.549999,25.139999,4.74,5.51,14.48,7.34,3.21,11.12,2.6616,59.040001,75.129997,49.709999,9.15,1.66241,5.13,15.92,4.89,5.95,21.84,2.5,16.99,3.6,4.55,14.1092,8.01,7.38,4.96,11.5536,5.51,12.5078,9.29,3.34,30.02,30.2176,7.206160000000001,23.1,26.8923,18.950001
2016-08-12,5.0,19.049999,15.49,5.83,7.45,5.8203,15.29,5.76,26.559999,19.67,9.13546,1.685,50.360001,1.33,10.49,20.68,6.42962,10.55,0.555936,7.93,13.2,13.58,76.010002,9.29,9.19,5.49,31.370001,139.740005,10.05,116.5,34.290001000000004,13.28,0.83999,76.910004,4.84906,9.35,2.6307,8.98804,34.279999,4.59,10.09,7.45,3.19287,5.49,4.95447,6.25,7.21,2.87,27.049101,21.33,13.52,25.25,2.12,3.07,77.540001,26.950001,25.530001,4.79,5.64,14.78,7.38,3.21,11.22,2.68146,60.959999,76.099998,49.740002,9.24,1.6673099999999998,5.01,16.139999,4.88,6.0,21.99,2.47,16.99,3.56,4.73,13.5427,8.11,7.4,4.95,11.7102,5.45,12.4292,9.4,3.34,29.620001,30.310101,7.31905,23.4,27.139,18.889999
2016-08-15,4.7,19.07,15.57,5.71,7.43,5.8008,15.52,5.82,26.610001,23.16,9.10557,1.69,50.209999,1.315,10.54,20.16,6.47621,10.58,0.546096,7.65,13.36,13.38,76.300003,9.41,9.23,5.57,31.389999,138.429993,10.16,116.279999,34.66,13.24,0.844902,76.980003,4.86792,9.45,2.5129,8.91162,35.099998,4.44,10.07,7.65,3.2228,5.55,5.0696900000000005,6.30123,7.1,2.89,29.726299,22.1,13.64,24.559999,2.15,3.08,78.139999,27.200001,24.51,4.72,5.6,14.74,7.37,3.34,11.27,2.70132,61.189999,76.589996,48.040001,9.2,1.60846,5.05,16.139999,4.9,5.98,22.16,2.47,16.969998999999998,3.59,4.78,13.6045,7.9,7.42,4.9,11.6808,5.49,12.3997,9.64,3.39,29.76,30.317301,7.22498,23.49,27.030399,18.93
2016-08-16,4.7,19.1,15.45,5.72,7.47,5.7423,15.56,5.81,26.58,22.6,9.00595,1.66,50.110001,1.335,10.51,20.25,6.50416,10.44,0.565775,7.77,13.34,13.43,76.0,9.4,9.37,5.51,31.4,137.720001,9.88,116.75,34.25,13.29,0.874375,74.110001,4.93396,9.53,2.60125,8.72059,35.549999,4.52,10.01,7.62,3.20285,5.42,4.973669999999999,6.20902,7.2,2.85,28.6495,22.17,14.12,24.35,2.22,3.04,77.849998,27.040001,24.67,4.77,5.74,14.74,7.38,3.34,11.17,2.68146,60.700001,75.760002,48.459999,9.15,1.6673099999999998,5.04,16.209999,4.94,5.94,22.139999,2.45,17.16,3.53,4.9,13.4809,7.96,7.38,4.9,11.5242,5.43,12.2818,9.53,3.38,29.709999,30.345699,7.35668,23.370001,27.287001,18.639999
2016-08-17,4.6,19.030001,15.5,5.72,7.41,5.67406,15.47,5.79,26.77,23.1,9.08565,1.675,50.189999,1.34,10.58,20.91,6.569389999999999,10.53,0.575615,7.85,13.27,13.43,74.040001,9.44,9.35,5.5,31.25,136.589996,10.08,110.839996,34.740002000000004,13.89,0.8842,80.099998,4.79245,9.52,2.43437,9.15042,36.470001,4.58,9.96,7.65,3.20285,5.44,4.99288,6.18852,7.19,2.87,29.212601,22.379999,14.07,23.799999,2.2,2.99,78.449997,27.450001,23.32,4.61,5.84,14.93,7.56,3.35,10.24,2.71126,60.150002,75.839996,49.560001,9.07,1.60846,5.06,16.530001000000002,4.87,5.96,23.51,2.46,17.25,3.53,4.94,13.5118,8.07,7.4,4.93,11.6025,5.44,12.1246,9.55,3.34,30.16,30.758499,7.44135,23.57,27.928499,19.040001
2016-08-18,4.58,18.879999,15.35,5.58,7.43,5.62531,15.44,5.52,26.719999,23.15,8.95614,1.67,49.810001,1.365,10.55,20.860001,6.54143,10.44,0.575615,8.02,13.25,13.55,73.120003,9.43,9.28,5.47,30.67,138.020004,10.03,107.699997,34.630001,13.72,0.8842,77.0,4.72642,9.37,2.53254,9.32234,35.369999,4.75,9.63,7.6,3.19287,5.35,4.973669999999999,5.99385,7.44,2.85,28.9755,22.049999,14.11,23.57,2.24,2.98,78.540001,27.27,23.700001,4.73,5.77,15.27,7.63,3.37,10.02,2.62187,60.41,74.970001,49.32,8.92,1.6526,5.04,16.5,4.82,5.92,23.16,2.44,17.27,3.67,4.95,13.3059,8.15,7.42,4.88,11.3969,5.41,12.2622,10.65,3.27,29.99,30.5877,8.175130000000001,23.75,28.1752,18.99
2016-08-19,4.57,19.1,15.32,5.64,7.44,5.62531,15.46,5.44,26.68,22.9,9.0458,1.695,51.060001,1.36,10.65,21.290001,6.61598,10.26,0.595294,8.25,12.97,13.43,73.449997,9.45,9.12,5.49,30.26,138.899994,10.07,107.889999,34.5,13.62,1.02174,76.339996,4.73585,9.46,2.53254,9.45607,35.049999,4.93,9.73,7.6,3.17291,5.32,4.93527,5.96311,7.56,2.96,28.6001,22.040001,14.35,23.469999,2.25,2.84,79.099998,27.299999,23.950001,4.71,5.56,15.17,7.59,3.36,10.0,2.67153,60.580002,74.91999799999999,49.790001,9.1,1.64769,5.04,16.530001000000002,4.87,5.88,23.190001,2.47,17.299999,3.71,4.85,13.1823,8.1,7.43,4.91,11.4948,5.48,12.2425,10.53,3.27,30.02,30.623301,8.654919999999999,23.9,28.520599,18.91
